column_0_cat,column_1_int,column_2_float,column_3_int,column_4_float,column_5_float,column_6_int,column_7_cat,column_8_cat,column_9_date
Elizabeth,4,71.38422758748293,1,55.461371342008356,49.29851711344918,9,crab,Moscow,2020-02-27
William,5,62.50724250516365,1,43.32696920242134,21.34558101495988,6,fish,Madrid,2020-12-07
Mary,5,9.394766403481736,5,71.45888324951999,36.85539716093582,2,fish,Madrid,2020-06-05
William,9,64.42261578871592,0,78.26302965104924,97.89219675677039,2,turkey,Nairobi,2020-12-19
Susan,6,28.381773861263703,2,96.26315379246523,10.184694074036127,8,fish,Moscow,2020-06-11
Mary,4,95.15331109021675,6,40.614741874926594,2.712433771839562,3,fish,Nairobi,2020-10-10
Susan,7,80.53402290772573,0,15.228019690179895,12.57358693794104,7,deer,Moscow,2020-05-23
Elizabeth,6,21.660420054960227,3,71.50589352153773,57.87894875963114,0,fish,Madrid,2020-07-23
Mary,2,16.854633136968722,6,46.882992518250944,28.739096784047113,8,crab,Lisbon,2020-05-29
Susan,8,50.0649853499899,3,86.00530067609512,29.247330813060735,1,pig,Moscow,2020-05-27
Ahmed,1,18.01298999710167,0,69.43924917571789,11.279771789364334,5,deer,Lisbon,2020-06-24
William,4,26.424091623607147,5,77.52447752130956,78.9654573230095,7,pig,Madrid,2020-01-09
William,2,17.474928417810233,2,57.90037727605046,0.4435012274814465,9,deer,Moscow,2020-04-02
William,5,56.87760317532123,0,71.64427729877765,63.0703227954571,8,pig,Moscow,2020-04-27
Mary,7,40.77040280758385,6,13.468073304833938,8.25906328018542,3,fish,Madrid,2020-07-10
Elizabeth,4,81.85787661522934,0,37.894015622135605,27.405752751667002,5,turkey,Tokyo,2020-08-20
William,0,56.45038345718575,1,95.95995157182706,64.12160536143011,2,fish,Tokyo,2020-03-03
Susan,9,10.8356552067578,3,29.21483119416103,9.930383290633916,4,deer,Nairobi,2020-06-23
Susan,1,1.6732122053361942,4,6.2206983030615675,19.617057918911506,4,fish,Lisbon,2020-11-09
Mary,1,17.191825833601847,6,35.992897219101714,1.928484275940301,6,deer,Madrid,2020-01-28
William,5,80.02130259315497,7,39.41860113732329,46.319744696363074,1,crab,Lisbon,2020-05-10
Susan,8,12.443727010721295,9,96.64029100914999,8.578259032748004,9,pig,Nairobi,2020-05-28
Mary,1,39.03805145402899,9,73.63368046928032,29.40737082801792,2,fish,Tokyo,2020-04-13
William,2,42.347659932982275,7,82.26300354732912,75.2057965358486,6,crab,Lisbon,2020-04-08
William,7,98.34646807337836,5,14.213755619226054,66.61514230951583,2,pig,Madrid,2020-01-01
William,1,65.0144537148101,1,62.86942820446223,79.85983849384448,9,crab,Tokyo,2020-10-04
Elizabeth,0,60.517260712240486,2,23.145060902681948,52.03799269989371,5,turkey,Lisbon,2020-09-13
Susan,5,82.50472717106405,1,79.14743837922138,35.27718300950554,0,turkey,Moscow,2020-10-23
Elizabeth,5,39.10098282060965,4,9.999662962787937,90.36426185041957,1,turkey,Nairobi,2020-04-27
Susan,2,28.052187586065823,7,66.14122804956745,27.451415684541537,7,fish,Madrid,2020-01-11
Ahmed,1,47.70389449085267,1,3.041264432259483,91.52304402328816,4,crab,Moscow,2020-01-28
Ahmed,4,76.94186758545744,0,35.6458643423744,41.14220007640634,9,pig,Tokyo,2020-08-15
Elizabeth,9,50.64588320885968,4,6.339202755027951,22.135210418446995,8,deer,Moscow,2020-03-04
William,0,54.4830972347084,6,80.44430583460982,21.91385902267058,9,deer,Moscow,2020-02-28
Elizabeth,8,11.90198065622724,6,23.68788008743249,47.82475035633627,8,pig,Moscow,2020-06-29
Ahmed,9,74.01588678524135,9,84.55298748849425,23.69723200651528,5,crab,Moscow,2020-11-26
Susan,7,70.91894443313043,8,61.00981686219589,8.502263755773754,9,deer,Moscow,2020-12-08
Elizabeth,2,57.68038709878024,7,40.29883504622778,61.6299225731616,3,deer,Nairobi,2020-06-19
Ahmed,1,63.327890401950285,1,90.48233485704444,77.56936043008977,2,deer,Moscow,2020-09-21
Susan,2,39.899974735911414,9,67.08996766599562,6.795517488277358,5,turkey,Tokyo,2020-07-14
Mary,2,96.24873277909371,6,23.211366519291442,97.20315836017278,5,crab,Moscow,2020-11-27
Elizabeth,8,65.68326402352479,5,85.73138997064228,15.800977865767528,8,fish,Moscow,2020-05-17
Ahmed,9,56.17646794126804,3,43.33207715921766,52.51056775002168,1,crab,Tokyo,2020-12-23
Mary,0,45.3698173999175,5,69.57955606057588,56.3121093633171,2,crab,Nairobi,2020-01-22
Ahmed,3,8.753247103730299,1,69.12076916780158,22.543001470269054,9,crab,Lisbon,2020-11-29
Mary,8,71.36782381501536,2,32.21066762484293,65.58197259002895,0,deer,Moscow,2020-12-10
William,9,50.75539735986199,1,47.171710754070816,81.77687681879303,7,crab,Madrid,2020-09-04
Mary,2,24.464718401554908,1,46.44792837620623,61.39311707438593,5,fish,Lisbon,2020-10-20
Susan,1,87.94944198765941,9,19.203105913157415,32.03598523228071,5,pig,Nairobi,2020-03-05
Elizabeth,6,81.74627990472241,0,7.709941008024412,15.593948422917958,5,fish,Tokyo,2020-11-05
Elizabeth,5,34.26579689909586,4,12.882727152504447,73.04898320934741,4,fish,Nairobi,2020-10-17
Elizabeth,6,67.756587744695,5,42.89290062756075,15.702700149962634,8,fish,Madrid,2020-10-30
William,2,44.45677991292758,9,0.8234376890108863,43.66974902535505,9,deer,Moscow,2020-08-21
Susan,6,83.76177081214483,5,81.77599613173045,18.483476444369483,5,turkey,Madrid,2020-10-15
Mary,1,30.194794635110757,6,7.933384061577698,47.58511397997115,5,deer,Madrid,2020-11-26
Ahmed,7,62.93692875173337,9,46.007492873398235,53.759755442004376,5,deer,Tokyo,2020-04-23
Mary,4,32.43068259407305,2,19.239279930289786,40.529853061905165,5,crab,Madrid,2020-10-14
Mary,0,1.487655961439982,1,1.1752342566870633,97.4917029058435,5,pig,Lisbon,2020-02-18
Elizabeth,5,37.377415363299384,3,76.91899678051351,37.72372373540094,1,crab,Madrid,2020-02-16
Elizabeth,8,74.90416124439184,8,66.05563260191111,64.7520118313213,2,crab,Lisbon,2020-04-12
Elizabeth,9,66.91530121082933,2,22.58880197704347,22.29036355069689,0,pig,Nairobi,2020-04-10
William,1,19.88522736073407,9,65.98332706754738,80.53642957116904,5,pig,Lisbon,2020-10-11
Mary,0,86.41977271843912,9,39.09990454160636,72.17066955150113,8,turkey,Nairobi,2020-04-16
Susan,0,17.337583214896835,7,55.39914319676071,94.41730621382779,1,fish,Madrid,2020-02-06
William,0,25.04468808834437,5,57.652954570003864,45.126350976704266,6,deer,Madrid,2020-04-22
Elizabeth,6,47.53666917711339,5,44.643872721088975,53.207651202981,7,fish,Madrid,2020-11-10
Elizabeth,2,84.88152030481311,4,23.046402234303198,16.33359675142747,3,pig,Tokyo,2020-03-05
Susan,9,12.581280893234958,1,20.03495024934374,79.53732578939511,7,turkey,Lisbon,2020-12-08
Susan,4,82.05860515309865,6,69.64014226743987,41.81326151794394,8,fish,Nairobi,2020-08-05
Ahmed,5,41.05076138874109,6,43.001101430951074,77.53264902212106,1,deer,Nairobi,2020-07-07
Mary,7,36.92116083604756,8,27.337472391430072,17.573205048471298,8,fish,Nairobi,2020-03-12
William,8,81.48818583922252,0,74.80801044813374,88.68915437050423,0,deer,Madrid,2020-08-17
Mary,2,94.71977278258777,4,45.3407135277777,80.7360476646076,6,fish,Moscow,2020-01-14
Susan,7,84.81288806453435,0,99.10049925997183,13.176309835645405,3,crab,Tokyo,2020-02-11
Elizabeth,8,9.321716782598255,8,43.44961977050529,55.9683657587872,2,fish,Nairobi,2020-07-11
Mary,3,20.896622905748675,8,43.82230875634235,68.72973593641353,6,fish,Moscow,2020-10-26
Ahmed,0,53.25057665774724,3,25.546540542941322,56.42735701861292,2,pig,Tokyo,2020-09-06
Mary,1,75.09109087948025,9,67.11300746698608,15.340339941854907,4,turkey,Nairobi,2020-10-19
Ahmed,9,11.622008676296291,7,76.40431824440542,95.1126453776596,8,fish,Tokyo,2020-04-09
Susan,7,46.950510165652815,3,25.68326172334583,11.859335066350496,2,fish,Moscow,2020-08-14
Elizabeth,1,79.47624223863019,5,89.44139025833101,20.869252454258024,7,deer,Lisbon,2020-12-24
Elizabeth,2,51.41681563728916,0,27.558485893814577,75.63941241345901,4,deer,Madrid,2020-05-23
Mary,3,2.278827884445822,7,76.05497330120173,78.41041107578816,9,turkey,Lisbon,2020-07-03
Elizabeth,2,30.301014392250657,1,74.99322374018334,84.83783752035407,1,crab,Tokyo,2020-09-29
Susan,3,32.03149540517269,4,92.60268702669563,34.80443363536121,7,pig,Nairobi,2020-08-09
Susan,5,94.51686754529976,5,39.217639333636676,61.27319364424492,7,turkey,Nairobi,2020-03-06
Mary,1,83.47500024423218,4,48.21940929179581,86.87561316922843,2,fish,Tokyo,2020-06-04
William,3,89.28627968182803,7,68.78946337629243,7.511156052783297,2,turkey,Madrid,2020-05-21
Elizabeth,5,24.944466548753987,5,87.30729470707699,45.17593872357447,4,pig,Moscow,2020-10-09
Mary,2,61.57077057462167,4,18.328000695900503,0.5687338612976212,2,turkey,Moscow,2020-10-27
Mary,6,14.75429666299931,1,21.310884655199825,62.92149155505068,0,crab,Tokyo,2020-10-17
Mary,5,69.18581617346774,9,85.08481692335833,71.33000587043202,1,crab,Lisbon,2020-02-15
William,4,90.58866829384995,7,1.5649834438186572,14.511753919811321,7,fish,Moscow,2020-05-17
Ahmed,6,91.42572667973383,3,35.98909114907981,43.375378455147676,0,deer,Nairobi,2020-07-23
Susan,6,25.548373041986462,4,45.888033670469675,75.9862464604469,1,crab,Madrid,2020-11-27
William,7,25.68850186286884,7,40.10254248393983,58.78474896550491,2,turkey,Nairobi,2020-08-01
Susan,2,1.1283610239678166,1,66.25588127839042,77.94234380947756,7,pig,Moscow,2020-09-06
Elizabeth,6,8.034194074789891,2,36.46893330211858,11.279849038860224,0,pig,Madrid,2020-12-24
Elizabeth,3,78.10097857975387,5,19.417201259373496,4.574825598331945,8,turkey,Moscow,2020-10-26
Susan,8,21.433074122735817,7,64.11998546385189,31.221700959798724,8,pig,Tokyo,2020-12-13
Mary,7,17.142634829197856,6,36.09971738168771,27.17931528998093,9,crab,Madrid,2020-05-28
Susan,3,42.676919347833916,8,41.92138508905725,6.840868223205243,6,fish,Tokyo,2020-11-22
William,7,81.52610079576228,4,38.2222638793017,71.53571114143278,8,turkey,Lisbon,2020-12-16
William,3,16.152934215338664,5,95.17716775637317,54.62858027911772,5,deer,Nairobi,2020-12-27
Ahmed,5,62.751785360276166,4,42.83909666562099,72.9709931918721,2,deer,Tokyo,2020-08-21
Susan,1,6.9005421655267245,3,78.25029186399837,68.26180289707972,4,fish,Lisbon,2020-01-31
Mary,5,23.690837393616437,2,61.78326453127606,67.60400169814545,0,pig,Tokyo,2020-08-21
Susan,6,79.63687038505563,6,5.294697885218891,45.516299147652816,2,deer,Nairobi,2020-01-31
Mary,6,53.481847161875336,4,66.68329800219593,56.01967089941551,2,deer,Tokyo,2020-03-26
William,1,56.0337643376703,4,56.9207267029377,49.605463705735986,9,fish,Nairobi,2020-02-22
Ahmed,4,14.955880947296063,6,86.46291347378039,9.663629248347716,0,crab,Madrid,2020-05-03
Susan,9,34.74174536714679,0,7.9998864732726105,10.050209660079846,7,deer,Lisbon,2020-06-15
Susan,3,56.37037919571358,3,13.718356437603752,36.61523230985977,5,turkey,Lisbon,2020-08-08
Susan,2,74.6402941118771,9,39.92130379125061,69.21938170156233,6,fish,Lisbon,2020-03-09
Elizabeth,1,62.37417131703962,6,64.41548255471926,45.524459955530894,5,turkey,Lisbon,2020-09-27
Susan,7,43.394817513644746,9,27.234920292468423,63.06630600350881,5,turkey,Nairobi,2020-06-18
Ahmed,8,75.50565634416624,8,10.959741347978769,68.47757449100294,9,fish,Tokyo,2020-12-21
Mary,0,66.48332099185502,5,11.0189358834209,43.765399628740845,0,deer,Lisbon,2020-03-15
Elizabeth,9,44.866571245402106,2,69.40923149391436,10.956012472173516,9,pig,Moscow,2020-10-05
Ahmed,9,25.785170554862745,2,6.927443752902285,99.04200956805109,8,deer,Madrid,2020-04-02
Mary,0,27.78775222818104,5,26.097867179091327,94.49480909624512,6,fish,Madrid,2020-03-18
Susan,6,22.10897938316584,1,45.67057682038222,64.55530750832513,7,pig,Lisbon,2020-05-01
Susan,6,80.34104847002206,6,25.176610774610907,74.80441718290972,2,crab,Lisbon,2020-02-18
Susan,7,77.3931650062392,6,69.92241575203624,7.974122786514615,5,deer,Lisbon,2020-01-24
Mary,4,79.51803902374657,8,14.368669068546325,54.221365561648824,0,deer,Madrid,2020-02-21
Mary,5,16.470181313902323,8,56.41534058222438,50.22748828106555,7,crab,Madrid,2020-05-01
Susan,9,96.42885384615052,6,31.475591493873967,46.01794580848373,9,turkey,Nairobi,2020-02-25
Ahmed,2,30.203486345842368,2,20.70450356207546,48.20506732734745,0,pig,Tokyo,2020-04-03
William,3,73.99241326845979,8,17.862873606995457,20.538689033453462,2,fish,Madrid,2020-07-12
Susan,0,79.8143208452905,4,10.61207849834489,87.1040069109103,8,turkey,Lisbon,2020-11-13
Elizabeth,1,85.1189557659176,2,80.58607225030146,13.622361106408665,9,deer,Nairobi,2020-05-04
Susan,2,18.30965738069117,2,33.73730152086337,58.06963420749559,1,fish,Lisbon,2020-01-01
Elizabeth,8,84.70153948843446,5,75.10053880918495,26.03274087256333,6,fish,Lisbon,2020-12-16
Susan,1,65.51897875916588,0,58.00721652444221,48.711775834939374,7,fish,Lisbon,2020-01-24
Mary,2,38.204985847922245,1,42.165045339320386,0.17286765141171223,5,deer,Moscow,2020-01-21
Mary,4,29.998273568075252,5,48.84713980447003,57.8072041176786,3,crab,Moscow,2020-04-26
Mary,8,70.08874269602123,6,73.00699439486033,91.72329617406409,8,turkey,Tokyo,2020-07-10
Elizabeth,6,87.90868725416952,2,6.270353769322612,7.131605425053678,7,turkey,Nairobi,2020-01-16
Ahmed,1,9.119125375414072,2,72.45502269228842,96.76075301615779,4,fish,Tokyo,2020-01-30
Ahmed,5,16.059431988281748,2,15.809262465066265,67.69262209456788,5,turkey,Nairobi,2020-12-15
William,5,66.39595128646233,5,2.3234662032511677,71.47786780271888,3,turkey,Madrid,2020-10-31
Mary,8,85.18633130094994,0,17.7596535735398,67.91508606208798,2,pig,Nairobi,2020-01-01
Mary,4,45.132265839088795,4,59.57179467720638,66.19277928606463,8,turkey,Lisbon,2020-01-21
William,3,29.585266585417113,2,80.21989772949439,33.940549409537134,8,deer,Nairobi,2020-11-04
Susan,6,77.81260402987982,0,31.175204423834746,51.8031078646788,0,turkey,Tokyo,2020-11-29
Mary,6,91.50718622845028,1,74.31084529611697,11.669130592128663,9,pig,Madrid,2020-08-29
Ahmed,0,22.969865544102507,3,51.1504226124568,54.057799284233276,7,pig,Tokyo,2020-09-12
William,5,51.65420293750941,3,93.28577396368293,32.62933942539856,6,pig,Lisbon,2020-12-23
Elizabeth,0,11.2122172458619,5,71.34434028091994,97.0945312558002,9,fish,Lisbon,2020-05-11
Susan,0,58.51447658086736,2,20.10568625211382,40.72825406799405,3,fish,Lisbon,2020-08-14
Susan,2,47.35889634331871,2,7.154419485538188,46.79679438385813,7,crab,Madrid,2020-04-06
Elizabeth,1,32.75665432210808,4,63.50067520503128,36.79502657580722,1,deer,Tokyo,2020-07-31
Elizabeth,1,92.66255227421014,5,93.1153137775592,1.6976872802916487,0,crab,Nairobi,2020-09-12
Susan,0,51.46229548107624,3,50.6058523705065,58.26614746773158,3,crab,Tokyo,2020-04-15
Ahmed,3,97.51180914607008,3,68.02628327692555,41.67819946189263,9,turkey,Nairobi,2020-03-10
Elizabeth,3,16.544235508315587,1,96.19618459110872,74.4596413500983,0,turkey,Lisbon,2020-09-28
Mary,5,42.201682020289454,4,64.42852524941273,48.838794016554466,1,pig,Moscow,2020-09-29
Susan,2,40.43198734833944,6,78.86260488782486,19.285535860585213,4,deer,Moscow,2020-04-21
Elizabeth,4,81.54057921771447,2,27.011676669750095,57.48285245028411,8,fish,Madrid,2020-03-24
Mary,2,69.12149765147502,5,23.219220909021697,36.98564776823358,0,pig,Nairobi,2020-02-28
Susan,1,16.16352351942948,9,37.89586877184924,91.66500799436035,3,turkey,Nairobi,2020-06-26
Susan,4,1.0735066524710568,1,64.72153858954852,26.638242206263087,4,deer,Tokyo,2020-09-25
Elizabeth,2,55.44208918198561,4,84.18980205241436,40.0514380749161,2,turkey,Moscow,2020-02-16
Ahmed,0,99.13166966728424,1,2.6637074967655328,79.88031341121916,7,pig,Madrid,2020-01-04
Mary,7,58.026057791744535,4,24.297450729632242,96.04894010882259,1,fish,Nairobi,2020-06-02
Elizabeth,6,33.24606973939874,0,26.18011915836257,85.9054742810582,2,pig,Lisbon,2020-11-01
Ahmed,9,6.330490358954044,0,68.06344019077059,33.22808116843914,7,crab,Madrid,2020-11-27
Elizabeth,5,58.46704678882789,4,24.661495910092114,87.49446720152247,4,crab,Madrid,2020-04-01
Susan,0,8.577906923502454,9,72.7468192552436,40.55429909969281,4,fish,Moscow,2020-02-22
Susan,5,27.087967497664735,5,74.04607456707058,62.7676065078472,0,turkey,Madrid,2020-05-26
Mary,0,79.54657332019104,0,56.28469516962246,90.37423362027454,4,crab,Lisbon,2020-01-10
Ahmed,3,23.365137183098806,2,30.472736133675426,24.52627929773342,1,pig,Lisbon,2020-04-26
Susan,3,54.129602937847366,4,96.92777787914595,67.29861441884889,0,fish,Tokyo,2020-01-23
William,5,96.91617941866404,2,44.38415110487085,36.40258029568658,8,fish,Tokyo,2020-08-16
Ahmed,9,27.099351277571447,6,72.69597521649254,90.37931986786192,6,fish,Moscow,2020-06-27
Elizabeth,9,89.22806800318844,8,77.32873942615137,34.819554627175506,1,turkey,Madrid,2020-07-25
William,9,95.12694532761002,8,53.67640683047114,0.920871751639607,0,deer,Madrid,2020-04-10
Susan,7,65.17005178888903,6,62.96904465597088,18.510399107463027,2,deer,Nairobi,2020-05-28
Mary,0,36.05699902367048,0,81.50936887032809,49.30800541272309,7,pig,Tokyo,2020-07-29
Susan,5,40.35384961815397,0,2.26503431376901,55.33304883355545,6,crab,Lisbon,2020-04-05
Mary,1,11.29256135313873,8,50.242754109404096,45.322240780022426,4,pig,Lisbon,2020-07-05
Elizabeth,6,97.24307171233471,6,57.57280184153025,43.79846810693021,3,deer,Tokyo,2020-04-01
Susan,5,76.65458744820869,5,71.25174355741053,21.785464413017287,4,deer,Tokyo,2020-01-10
Mary,5,87.37050513466338,3,22.914316765274368,6.044944612257019,3,turkey,Moscow,2020-12-25
Mary,6,2.474733751982172,3,41.79723142726134,36.33201454148941,4,deer,Lisbon,2020-05-28
Elizabeth,1,6.959112133119605,8,56.08849191875921,89.31840091426638,7,deer,Lisbon,2020-11-15
Mary,3,28.1183594797908,5,6.355102523402934,96.61771345842571,6,crab,Tokyo,2020-07-15
William,7,88.02255112532526,0,41.684312039569996,26.158487884271718,6,deer,Madrid,2020-05-22
William,6,92.32229450623902,6,85.73025540286241,1.9095124987687173,8,fish,Lisbon,2020-11-10
William,6,97.73819870368101,3,85.1250205995596,62.32587471657196,3,turkey,Moscow,2020-12-23
Elizabeth,3,82.2382421377646,6,90.9260922600168,32.720676615400414,0,turkey,Nairobi,2020-02-28
Elizabeth,4,61.00117623248234,6,40.03685377484697,76.1710970385696,9,pig,Tokyo,2020-09-06
Susan,4,6.485938139510338,4,3.5457697200947935,26.63870508467231,0,deer,Tokyo,2020-01-25
Susan,1,82.24854800796203,8,72.72445895282836,88.6655784863429,2,crab,Moscow,2020-03-06
Mary,5,89.48055357920211,6,70.57897355734002,73.17896755295263,1,fish,Tokyo,2020-12-07
Ahmed,5,87.15798654921029,8,63.59333812021974,45.076109898968774,3,deer,Madrid,2020-01-31
Ahmed,6,90.64401438336371,8,22.11886946488444,42.7929937211899,8,deer,Moscow,2020-10-09
Ahmed,4,72.37164248122416,3,27.499472469398544,20.677172746770378,8,crab,Moscow,2020-03-09
Ahmed,1,74.89476367549109,2,86.94338194400588,64.66681979272786,2,crab,Madrid,2020-06-19
Mary,1,90.50825304278246,5,7.833152136801913,35.00564826275433,5,turkey,Lisbon,2020-07-26
Elizabeth,9,73.70835548395263,3,47.29416280757081,4.972054466896747,2,fish,Lisbon,2020-07-03
Susan,8,97.50794484247554,7,45.94809477864391,52.17607851056576,9,fish,Lisbon,2020-05-08
Susan,4,21.76299476143324,2,7.233164107522027,26.92006762645639,8,pig,Madrid,2020-05-01
Ahmed,7,33.285705736654236,9,79.82380424462943,67.34992999276209,4,turkey,Tokyo,2020-05-12
Mary,1,68.14777972731257,9,49.40558563818954,84.36218254909646,9,crab,Moscow,2020-10-29
Elizabeth,5,53.288278052741646,1,41.65638432450349,78.05183434504977,9,turkey,Moscow,2020-04-04
Mary,6,22.608552283162787,8,38.29078428696102,77.43147440834828,8,pig,Moscow,2020-10-04
Mary,9,97.52278424912924,2,4.3980089038505366,73.14998867574734,5,pig,Tokyo,2020-12-30
Mary,7,11.79814136110473,6,5.59594556216677,28.824276302766584,8,turkey,Tokyo,2020-02-28
Susan,8,51.275129691645425,6,79.78969569894944,89.1601028218202,2,pig,Nairobi,2020-01-27
Susan,5,80.90749289276619,7,27.815688362447965,58.655607950511154,6,pig,Tokyo,2020-02-01
Susan,9,78.88759778928845,4,50.751291085023944,19.59835582873889,7,turkey,Tokyo,2020-03-12
Susan,7,89.10318104639832,0,46.13466238830728,66.2276535358688,5,deer,Moscow,2020-01-02
Ahmed,4,45.55753016667815,4,55.10723489669851,79.03368676571644,1,turkey,Lisbon,2020-02-18
Ahmed,0,44.06035758444372,3,41.5253157682841,76.24330995039367,3,pig,Madrid,2020-01-16
Ahmed,4,25.012312607382814,3,89.1812040032746,54.25546562391382,9,pig,Madrid,2020-05-25
William,0,22.571795319400344,3,37.96479037919873,30.72408451293036,8,crab,Moscow,2020-06-06
Mary,3,1.714014745015524,6,88.98727075055119,64.20006306462173,5,fish,Moscow,2020-01-03
Mary,2,37.069320507775885,3,58.56407841964237,0.7222478047666181,1,pig,Tokyo,2020-01-12
Susan,1,7.927935665666475,2,45.24288451447768,16.655418564568414,1,pig,Nairobi,2020-05-03
William,6,81.27305941817181,7,21.529785983337835,4.613055083724083,7,crab,Tokyo,2020-06-28
Susan,7,9.31259736012654,0,37.72185881472784,31.12926072115072,7,crab,Moscow,2020-01-25
